POLICY_NUM,SURRENDER,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00201476,Y,Level Term 20,070163    ,008  ,229,126,648,GA
00201477,N,Adjustable CompLife,048555    ,008  ,439,122,681,GA
00201478,N,Adjustable CompLife,068729    ,008  ,271,92,681,GA
00201479,N,Level Term 20,068729    ,008  ,271,92,681,GA
00201480,N,Adjustable CompLife,068729    ,008  ,271,63,681,GA
00201481,N,Adjustable CompLife,070163    ,008  ,262,39,681,GA
00201482,N,Adjustable CompLife,068729    ,008  ,271,38,681,GA
00201483,N,90 Life,048555    ,008  ,439,37,681,GA
00201484,N,Estate CompLife,005566    ,008  ,133,19,681,FL
00201485,N,65 Life,0B4964    ,008  ,74,56,681,CA
00201486,N,Adjustable CompLife,063120    ,008  ,320,90,681,GA
00201487,N,Level Term 20,099992    ,008  ,#VALUE!,33,625,GA
00201488,N,Level Term 20,000004    ,008  ,#VALUE!,153,681,GA
00201489,N,Level Term 20,074007    ,008  ,241,121,681,MD
00201490,N,Level Term 20,059580    ,008  ,349,54,681,GA
00201491,N,Level Term 20,070289    ,008  ,261,162,681,GA
00201492,N,Level Term 20,063583    ,008  ,317,158,681,OH
00201493,N,Level Term 20,099992    ,008  ,#VALUE!,146,681,FL
00201494,N,Level Term 20,099992    ,008  ,#VALUE!,75,681,GA
00201495,N,Level Term 10,007207    ,008  ,127,79,681,GA
00201496,N,Term 80,090933    ,008  ,188,132,681,GA
00201497,N,Term 80,090933    ,008  ,188,132,681,GA
00201498,N,Term 80,090152    ,008  ,193,121,681,GA
00201499,N,Level Term 20,044964    ,008  ,415,64,626,GA
00201500,N,Adjustable CompLife,090933    ,008  ,188,114,681,GA
00201501,N,Adjustable CompLife,090152    ,008  ,193,96,681,GA
00201502,N,Level Term 20,044964    ,008  ,470,72,681,GA
00201503,N,Estate CompLife,044964    ,008  ,470,55,681,GA
00201504,N,Estate CompLife,044964    ,008  ,470,55,681,GA
00201505,N,90 Life,066227    ,008  ,293,53,681,TX
00201506,N,90 Life,066227    ,008  ,293,53,681,TX
00201507,N,Level Term 20,099992    ,008  ,#VALUE!,122,681,GA
00201508,N,Level Term 20,099992    ,008  ,#VALUE!,115,681,GA
00201509,N,Level Term 10,000004    ,008  ,#VALUE!,106,681,GA
00201510,N,Level Term 20,000004    ,008  ,#VALUE!,100,681,GA
00201511,N,Level Term 20,000004    ,008  ,#VALUE!,100,681,GA
00201512,N,Estate CompLife,099992    ,008  ,#VALUE!,87,681,GA
00201513,N,Estate CompLife,099992    ,008  ,#VALUE!,87,681,GA
00201514,N,Level Term 20,000004    ,008  ,#VALUE!,24,648,GA
00201515,N,Term 10,0B4964    ,008  ,74,20,681,GA
00201516,N,Level Term 20,049080    ,008  ,418,142,664,GA
00201517,N,Level Term 10,054071    ,008  ,388,119,676,GA
00201518,N,Level Term 20,049080    ,008  ,418,51,664,GA
00201519,N,Level Term 20,060906    ,008  ,338,151,681,GA
00201520,N,Adjustable CompLife,049080    ,008  ,435,97,681,GA
00201521,N,Term 80,049080    ,008  ,435,97,681,GA
00201522,N,Level Term 20,020610    ,008  ,92,25,681,GA
00201523,N,Level Term 20,0C7413    ,008  ,44,26,681,GA
00201524,N,Level Term 20,099992    ,008  ,#VALUE!,155,680,GA
00201525,N,Level Term 20,015053    ,008  ,107,53,680,GA
00201526,N,Level Term 20,092498    ,008  ,182,12,680,TX
00201527,Y,Level Term 10,099992    ,008  ,#VALUE!,123,670,GA
00201528,N,Level Term 20,002341    ,008  ,142,67,680,GA
00201529,N,Level Term 20,044964    ,008  ,470,17,680,GA
00201530,N,Level Term 20,060906    ,008  ,338,163,680,CO
00201531,N,Term 80,099992    ,008  ,#VALUE!,106,630,GA
00201532,N,Level Term 20,087643    ,008  ,202,164,680,MO
00201533,N,Level Term 20,087643    ,008  ,202,143,680,MO
00201534,N,Level Term 10,092611    ,008  ,182,106,680,GA
00201535,N,65 Life,087643    ,008  ,202,92,680,MO
00201536,N,Term 80,044817    ,008  ,461,132,670,FL
00201537,N,Level Term 10,059580    ,008  ,349,125,680,IL
00201538,N,Adjustable CompLife,059580    ,008  ,349,98,680,IL
00201539,N,Term 80,090933    ,008  ,188,64,680,GA
00201540,N,Term 80,090933    ,008  ,188,12,680,GA
00201541,N,Level Term 20,091959    ,008  ,185,133,680,GA
00201542,N,Level Term 20,019404    ,008  ,96,78,680,GA
00201543,N,Adjustable CompLife,062384    ,008  ,327,120,680,GA
00201544,Y,Level Term 20,0E1345    ,008  ,24,9,668,GA
00201545,N,Adjustable CompLife,013763    ,008  ,112,6,680,GA
00201546,N,Level Term 20,067102    ,008  ,285,135,680,GA
00201547,N,Adjustable CompLife,036755    ,008  ,558,63,680,GA
00201548,N,Level Term 20,074007    ,008  ,241,147,680,CA
00201549,Y,Estate CompLife,051803    ,008  ,397,96,665,GA
00201550,N,Term 80,099992    ,008  ,#VALUE!,110,680,SC
00201551,N,Level Term 20,099992    ,008  ,#VALUE!,110,680,SC
00201552,N,Level Term 20,074007    ,008  ,241,103,680,MD
00201553,N,Level Term 20,063583    ,008  ,317,135,680,GA
00201554,N,Adjustable CompLife,063583    ,008  ,317,124,680,GA
00201555,N,Adjustable CompLife,048555    ,008  ,439,110,680,GA
00201556,N,Level Term 20,063583    ,008  ,317,107,680,GA
00201557,N,Adjustable CompLife,048555    ,008  ,439,105,680,GA
00201558,N,Adjustable CompLife,048555    ,008  ,439,85,680,GA
00201559,N,Level Term 20,052627    ,008  ,405,75,680,GA
00201560,N,Level Term 10,023871    ,008  ,87,79,680,CA
00201561,N,Term 80,066345    ,008  ,292,61,680,GA
00201562,N,Level Term 10,023871    ,008  ,87,38,680,CA
00201563,N,Level Term 20,054622    ,008  ,389,27,680,GA
00201564,N,Level Term 20,051803    ,008  ,412,162,680,GA
00201565,N,Level Term 20,087811    ,008  ,201,107,680,GA
00201566,N,Estate CompLife,051803    ,008  ,412,102,680,GA
00201567,N,Adjustable CompLife,053360    ,008  ,399,62,680,GA
00201568,N,Level Term 20,087643    ,008  ,202,145,680,GA
00201569,N,Level Term 10,087643    ,008  ,65,2,543,GA
00201570,N,Level Term 10,087643    ,008  ,184,119,662,GA
00201571,N,Level Term 20,087643    ,008  ,202,137,680,GA
00201572,N,90 Life,060906    ,008  ,338,73,680,GA
00201573,N,Level Term 20,078410    ,008  ,218,149,680,GA
00201574,N,Term 10,078410    ,008  ,218,92,680,GA
00201575,N,Estate CompLife,054622    ,008  ,389,84,680,GA
00201576,N,Term 80,078410    ,008  ,218,81,680,GA
00201577,N,Level Term 20,068729    ,008  ,268,58,677,NY
00201578,N,Level Term 20,068729    ,008  ,271,62,680,NY
00201579,N,Adjustable CompLife,049080    ,008  ,435,22,680,GA
00201580,N,Level Term 20,099992    ,008  ,#VALUE!,156,680,GA
00201581,N,Level Term 10,048555    ,008  ,422,123,663,GA
00201582,Y,Level Term 20,054622    ,008  ,367,39,658,GA
00201583,N,Level Term 10,048555    ,008  ,439,14,680,GA
00201584,N,Level Term 20,0E2912    ,008  ,31,6,680,GA
00201585,N,Level Term 20,044964    ,008  ,470,3,680,GA
00201586,N,Level Term 20,099992    ,008  ,#VALUE!,86,680,GA
00201587,N,15 Pay Life,059580    ,008  ,349,19,680,GA
00201588,N,Level Term 20,048135    ,008  ,444,25,680,GA
00201589,N,65 Life,061476    ,008  ,334,116,680,GA
00201590,N,Level Term 10,060906    ,008  ,338,144,680,TX
00201591,N,Level Term 20,068729    ,008  ,271,123,680,PA
00201592,N,Level Term 20,068729    ,008  ,268,62,677,GA
00201593,N,Level Term 20,019404    ,008  ,96,159,680,GA
00201594,Y,Level Term 20,019404    ,008  ,70,132,653,GA
00201595,N,Level Term 20,054071    ,008  ,393,125,680,GA
00201596,N,Level Term 20,019404    ,008  ,96,26,680,GA
00201597,N,Level Term 20,044964    ,008  ,470,159,680,GA
00201598,N,Level Term 20,019404    ,008  ,55,114,638,GA
00201599,N,Term 80,020610    ,008  ,86,133,673,GA
00201600,N,Level Term 10,087643    ,008  ,199,126,677,KS
00201601,Y,Level Term 20,099992    ,008  ,#VALUE!,114,676,GA
00201602,N,Level Term 20,061476    ,008  ,334,113,680,GA
00201603,N,Adjustable CompLife,020610    ,008  ,92,43,680,GA
00201604,N,Adjustable CompLife,019404    ,008  ,96,41,680,GA
00201605,N,Estate CompLife,044964    ,008  ,470,39,680,GA
00201606,N,Adjustable CompLife,020610    ,008  ,92,6,680,GA
00201607,N,Level Term 20,076702    ,008  ,226,160,680,GA
00201608,N,Term 80,076702    ,008  ,226,160,680,GA
00201609,Y,Adjustable CompLife,000004    ,008  ,#VALUE!,54,628,GA
00201610,N,Level Term 20,000004    ,008  ,#VALUE!,105,680,GA
00201611,N,Level Term 20,074007    ,008  ,241,82,680,MD
00201612,Y,Level Term 20,054622    ,008  ,366,85,657,GA
00201613,N,Adjustable CompLife,0B5866    ,008  ,70,67,679,GA
00201614,N,Level Term 10,054071    ,008  ,363,120,649,GA
00201615,N,Level Term 20,054071    ,008  ,360,1,646,GA
00201616,N,Level Term 20,066227    ,008  ,293,133,679,GA
00201617,N,Term 80,098402    ,008  ,157,146,679,GA
00201618,N,Level Term 20,044817    ,008  ,471,125,679,GA
00201619,N,Term 80,066227    ,008  ,293,118,679,GA
00201620,N,Term 80,066227    ,008  ,293,118,679,GA
00201621,N,Level Term 20,090152    ,008  ,193,90,679,GA
00201622,N,Level Term 10,073268    ,008  ,245,158,679,GA
00201623,N,Term 80,087811    ,008  ,201,152,679,GA
00201624,N,Level Term 10,048555    ,008  ,390,31,630,GA
00201625,N,Adjustable CompLife,048555    ,008  ,439,74,679,GA
00201626,N,Adjustable CompLife,059580    ,008  ,349,72,679,FL
00201627,N,Level Term 10,059580    ,008  ,349,72,679,FL
00201628,N,Level Term 10,048555    ,008  ,439,59,679,GA
00201629,N,Adjustable CompLife,048555    ,008  ,439,49,679,GA
00201630,N,Level Term 20,058155    ,008  ,308,66,627,GA
00201631,N,Level Term 20,058155    ,008  ,308,66,627,GA
00201632,N,Level Term 20,058155    ,008  ,308,56,626,GA
00201633,N,Level Term 20,058155    ,008  ,308,55,626,GA
00201634,N,Level Term 20,058155    ,008  ,310,57,628,GA
00201635,N,Level Term 20,045614    ,008  ,465,166,679,GA
00201636,N,Level Term 10,073268    ,008  ,245,20,679,GA
00201637,N,Level Term 10,036755    ,008  ,558,144,679,GA
00201638,Y,Estate CompLife,057320    ,008  ,348,98,660,GA
00201639,N,Term 80,057320    ,008  ,368,117,679,GA
00201640,Y,Level Term 20,000004    ,008  ,#VALUE!,113,629,CA
00201641,Y,Adjustable CompLife,000004    ,008  ,#VALUE!,19,630,CA
00201642,Y,Term 80,023871    ,008  ,70,66,663,GA
00201643,N,Level Term 20,023871    ,008  ,87,17,679,GA
00201644,N,Level Term 20,099992    ,008  ,#VALUE!,141,679,GA
00201645,N,Level Term 10,059580    ,008  ,349,154,679,GA
00201646,N,Adjustable CompLife,087643    ,008  ,202,121,679,TN
00201647,N,Level Term 10,087643    ,008  ,181,97,658,TN
00201648,N,Level Term 20,099992    ,008  ,#VALUE!,25,635,TN
00201649,N,65 Life,087643    ,008  ,202,65,679,TN
00201650,N,Adjustable CompLife,059580    ,008  ,349,33,679,GA
00201651,N,Term 80,002687    ,008  ,141,108,679,GA
00201652,Y,Level Term 10,099992    ,008  ,#VALUE!,42,675,GA
00201653,N,Adjustable CompLife,078410    ,008  ,197,0,659,GA
00201654,N,Adjustable CompLife,078410    ,008  ,218,20,679,GA
00201655,N,Estate CompLife,048539    ,008  ,440,63,679,GA
00201656,N,Estate CompLife,048539    ,008  ,440,63,679,GA
00201657,Y,Adjustable CompLife,000004    ,008  ,#VALUE!,67,651,GA
00201658,N,Level Term 20,0C1239    ,008  ,59,21,679,GA
00201659,N,Level Term 10,066227    ,008  ,256,0,641,GA
00201660,N,Level Term 10,066227    ,008  ,293,32,679,GA
00201661,N,Level Term 10,098402    ,008  ,129,1,651,GA
00201662,N,Level Term 20,059107    ,008  ,353,28,679,GA
00201663,N,Level Term 20,073268    ,008  ,245,141,679,GA
00201664,N,Level Term 20,073268    ,008  ,245,87,679,GA
00201665,N,Level Term 20,073268    ,008  ,245,87,679,GA
00201666,N,Adjustable CompLife,023871    ,008  ,87,38,679,GA
00201667,N,Term 80,060906    ,008  ,338,60,679,GA
00201668,N,Term 80,060906    ,008  ,338,60,679,IN
00201669,N,Level Term 20,068729    ,008  ,238,120,645,GA
00201670,N,Adjustable CompLife,068729    ,008  ,271,121,679,GA
00201671,N,Level Term 20,099992    ,008  ,#VALUE!,112,679,GA
00201672,N,Adjustable CompLife,068729    ,008  ,271,91,679,GA
00201673,N,Adjustable CompLife,068729    ,008  ,271,72,679,GA
00201674,N,Adjustable CompLife,068729    ,008  ,271,59,679,GA
00201675,N,Adjustable CompLife,068729    ,008  ,271,33,679,GA
00201676,N,Level Term 20,048135    ,008  ,444,166,679,GA
00201677,N,Level Term 20,024253    ,008  ,55,132,648,NH
00201678,Y,Level Term 20,067815    ,008  ,224,84,624,NH
00201679,N,Level Term 20,048135    ,008  ,426,64,661,GA
00201680,N,Level Term 20,048135    ,008  ,444,22,679,GA
00201681,N,Estate CompLife,048135    ,008  ,444,18,679,GA
00201682,N,Level Term 10,048135    ,008  ,444,8,679,GA
00201683,N,Level Term 20,044964    ,008  ,470,96,679,GA
00201684,N,Level Term 20,044964    ,008  ,470,34,679,GA
00201685,N,Term 80,054071    ,008  ,393,90,679,GA
00201686,N,90 Life,066227    ,008  ,293,48,679,GA
00201687,N,Term 80,060906    ,008  ,338,141,678,GA
00201688,N,Term 80,054071    ,008  ,393,160,678,GA
00201689,N,Term 80,054071    ,008  ,393,143,678,GA
00201690,N,Level Term 20,054622    ,008  ,389,89,678,NY
00201691,N,Level Term 10,061432    ,008  ,334,66,678,FL
00201692,N,Adjustable CompLife,061476    ,008  ,334,40,678,GA
00201693,N,Level Term 10,087811    ,008  ,201,108,678,GA
00201694,N,Level Term 20,092498    ,008  ,182,147,678,GA
00201695,Y,Level Term 10,099992    ,008  ,#VALUE!,89,662,GA
00201696,N,Estate CompLife,048135    ,008  ,444,84,678,GA
00201697,N,Level Term 20,048135    ,008  ,430,71,664,GA
00201698,N,Level Term 10,061432    ,008  ,334,84,678,GA
00201699,N,Estate CompLife,048135    ,008  ,444,24,678,GA
00201700,N,Estate CompLife,048135    ,008  ,444,12,678,GA
00201701,N,Level Term 20,090933    ,008  ,188,83,678,GA
00201702,N,Level Term 20,099992    ,008  ,#VALUE!,71,678,GA
00201703,N,Level Term 20,098402    ,008  ,157,47,678,GA
00201704,Y,Level Term 20,073268    ,008  ,218,84,651,GA
00201705,N,Level Term 20,073268    ,008  ,245,111,678,GA
00201706,N,Level Term 20,063120    ,008  ,320,108,678,GA
00201707,Y,Adjustable CompLife,073268    ,008  ,199,45,633,GA
00201708,Y,Level Term 20,073268    ,008  ,218,84,651,GA
00201709,N,Level Term 20,092498    ,008  ,182,4,678,KY
00201710,N,Level Term 20,099992    ,008  ,#VALUE!,70,678,GA
00201711,N,Level Term 20,048555    ,008  ,439,17,678,GA
00201712,N,Adjustable CompLife,036755    ,008  ,558,95,678,GA
00201713,Y,Level Term 10,061432    ,008  ,329,118,674,GA
00201714,N,Adjustable CompLife,087811    ,008  ,201,87,678,GA
00201715,N,Adjustable CompLife,052627    ,008  ,405,7,678,NC
00201716,N,Adjustable CompLife,068729    ,008  ,271,7,678,GA
00201717,N,Level Term 10,048555    ,008  ,439,96,678,GA
00201718,N,Level Term 20,048555    ,008  ,439,8,678,GA
00201719,N,Adjustable CompLife,078503    ,008  ,217,107,678,GA
00201720,N,Term 80,078503    ,008  ,217,107,678,GA
00201721,N,Adjustable CompLife,078503    ,008  ,217,58,678,GA
00201722,N,Level Term 20,078503    ,008  ,217,58,678,GA
00201723,N,Adjustable CompLife,049080    ,008  ,435,26,678,GA
00201724,N,Level Term 20,0B9838    ,008  ,63,130,678,GA
00201725,N,Level Term 10,015177    ,008  ,107,32,678,NC
00201726,Y,15 Pay Life,0B9838    ,008  ,63,12,677,GA
00201727,N,Term 80,074007    ,008  ,241,107,678,VA
00201728,N,Level Term 20,058155    ,008  ,304,80,621,GA
00201729,N,Level Term 20,0B4964    ,008  ,74,36,678,SC
00201730,N,Adjustable CompLife,0B4964    ,008  ,74,36,678,SC
00201731,N,Level Term 20,051803    ,008  ,412,140,678,GA
00201732,N,Term 80,035624    ,008  ,572,166,678,GA
00201733,N,Level Term 20,061476    ,008  ,334,152,678,GA
00201734,N,Adjustable CompLife,015073    ,008  ,107,66,678,GA
00201735,N,Term 80,099992    ,008  ,#VALUE!,166,677,GA
00201736,N,Level Term 20,099992    ,008  ,#VALUE!,72,646,NV
00201737,N,Term 80,023871    ,008  ,87,50,677,GA
00201738,N,Level Term 20,099992    ,008  ,#VALUE!,156,677,GA
00201739,N,Level Term 20,099992    ,008  ,#VALUE!,141,677,GA
00201740,N,Term 80,099992    ,008  ,#VALUE!,91,677,GA
00201741,N,Level Term 20,0C6279    ,008  ,40,0,670,GA
00201742,N,Level Term 20,0C1239    ,008  ,59,25,677,GA
00201743,N,Level Term 20,054622    ,008  ,389,123,677,VA
00201744,N,Level Term 20,054622    ,008  ,389,123,677,VA
00201745,N,Level Term 20,087811    ,008  ,201,107,677,GA
00201746,N,Adjustable CompLife,078410    ,008  ,218,104,677,GA
00201747,N,Term 80,060906    ,008  ,338,77,677,GA
00201748,N,Level Term 10,098402    ,008  ,157,133,677,GA
00201749,Y,Level Term 10,024253    ,008  ,64,22,655,GA
00201750,Y,65 Life,024253    ,008  ,64,22,655,GA
00201751,N,Level Term 20,099992    ,008  ,#VALUE!,90,677,GA
00201752,N,Level Term 20,078784    ,008  ,193,35,655,GA
00201753,N,Adjustable CompLife,078784    ,008  ,215,113,677,GA
00201754,N,Level Term 20,078784    ,008  ,215,69,677,GA
00201755,N,Level Term 20,076702    ,008  ,226,159,677,TN
00201756,N,Adjustable CompLife,063120    ,008  ,320,118,677,GA
00201757,N,Level Term 20,073268    ,008  ,207,72,639,OK
00201758,N,Term 10,063120    ,008  ,320,90,677,GA
00201759,Y,Adjustable CompLife,048555    ,008  ,414,52,652,GA
00201760,Y,Adjustable CompLife,048555    ,008  ,414,52,652,GA
00201761,N,Adjustable CompLife,073268    ,008  ,245,70,677,OK
00201762,N,Level Term 20,098402    ,008  ,101,78,622,GA
00201763,N,Adjustable CompLife,060906    ,008  ,338,94,677,GA
00201764,N,Estate CompLife,063583    ,008  ,317,119,677,GA
00201765,N,Estate CompLife,048135    ,008  ,444,107,677,GA
00201766,N,Estate CompLife,063583    ,008  ,317,62,677,GA
00201767,N,Level Term 20,099992    ,008  ,#VALUE!,77,677,GA
00201768,N,Level Term 10,044964    ,008  ,464,119,671,GA
00201769,N,Adjustable CompLife,090152    ,008  ,193,119,677,GA
00201770,N,90 Life,044964    ,008  ,470,119,677,GA
00201771,N,Level Term 10,061476    ,008  ,325,108,669,GA
00201772,N,Level Term 20,0C1354    ,008  ,58,44,677,GA
00201773,N,Level Term 20,023871    ,008  ,87,33,677,[NULL]
00201774,N,90 Life,0C1354    ,008  ,58,21,677,GA
00201775,N,Level Term 20,061476    ,008  ,334,8,677,GA
00201776,N,Adjustable CompLife,044964    ,008  ,470,5,677,GA
00201777,N,Level Term 10,059580    ,008  ,307,119,635,GA
00201778,N,Level Term 10,059580    ,008  ,307,119,635,GA
00201779,N,Level Term 10,059580    ,008  ,349,149,677,GA
00201780,N,Level Term 20,002687    ,008  ,141,61,677,GA
00201781,N,Level Term 20,059580    ,008  ,349,42,677,GA
00201782,N,Level Term 20,059580    ,008  ,349,42,677,GA
00201783,N,Adjustable CompLife,070163    ,008  ,262,39,677,GA
00201784,Y,Adjustable CompLife,087811    ,008  ,184,90,659,GA
00201785,N,Term 80,061476    ,008  ,334,107,677,GA
00201786,Y,Level Term 20,087811    ,008  ,183,25,659,GA
00201787,N,65 Life,016303    ,008  ,68,#NUM!,642,FL
00201788,N,Level Term 20,059580    ,008  ,349,58,677,GA
00201789,N,Level Term 20,015177    ,008  ,71,0,641,FL
00201790,N,Level Term 20,015177    ,008  ,107,31,677,FL
00201791,N,Level Term 20,087811    ,008  ,201,138,677,GA
00201792,N,Adjustable CompLife,073268    ,008  ,245,91,677,GA
00201793,N,Level Term 20,054622    ,008  ,389,166,677,GA
00201794,N,Level Term 10,054622    ,008  ,389,135,677,GA
00201795,Y,Term 80,054622    ,008  ,344,35,632,GA
00201796,N,Level Term 10,054622    ,008  ,389,18,677,GA
00201797,N,Term 80,054622    ,008  ,389,18,677,GA
00201798,N,Level Term 20,048539    ,008  ,440,41,677,GA
00201799,N,Term 80,066345    ,008  ,292,61,677,GA
00201800,N,90 Life,066345    ,008  ,244,0,629,GA
00201801,N,Estate CompLife,066345    ,008  ,292,18,677,GA
00201802,N,Level Term 20,0E2912    ,008  ,31,9,677,GA
00201803,N,Level Term 20,024100    ,008  ,86,129,677,TX
00201804,N,Level Term 20,024100    ,008  ,86,126,677,TX
00201805,N,Level Term 20,024100    ,008  ,86,129,677,TX
00201806,N,Level Term 20,070163    ,008  ,262,79,677,GA
00201807,N,Adjustable CompLife,070163    ,008  ,262,74,677,GA
00201808,N,15 Pay Life,024100    ,008  ,86,7,677,TX
00201809,N,Term 80,054071    ,008  ,393,144,677,GA
00201810,N,Term 80,054071    ,008  ,393,144,677,GA
00201811,N,Level Term 20,057320    ,008  ,348,78,657,[NULL]
00201812,N,Level Term 10,0E5708    ,008  ,28,23,677,GA
00201813,N,Level Term 20,0E5708    ,008  ,28,20,677,GA
00201814,N,Estate CompLife,057320    ,008  ,368,19,677,[NULL]
00201815,N,Adjustable CompLife,077044    ,008  ,224,89,677,GA
00201816,N,15 Pay Life,0B9838    ,008  ,63,15,677,GA
00201817,Y,Joint/Survivorship CompLife,048539    ,008  ,399,42,635,GA
00201818,Y,Adjustable CompLife,048539    ,008  ,399,42,635,GA
